"","locality","decimalLatitude","decimalLongitude","locationID","tmp_vatnLnr"
"371","Lundarvatnet",60.6473082564849,6.44185968726658,"NVE:vatnLnr:27297",27297
"372","Vangsvatnet",60.6174108830919,6.36110814828571,"NVE:vatnLnr:2085",2085
"373","Evangervatnet",60.6485146506693,6.05968098646173,"NVE:vatnLnr:2084",2084
"374","Sandvinvatnet",60.0346665513598,6.55156761320697,"NVE:vatnLnr:1701",1701
"375","Litlandsvatnet",60.5533030799946,5.47578969008854,"NVE:vatnLnr:26472",26472
"376","Båtevikvatnet",60.4747808503805,5.16007416488615,"NVE:vatnLnr:26558",26558
"377","Askevatnet",60.48751850164,5.17618590682618,"NVE:vatnLnr:2060",2060
"378","Storavatnet",60.4528198309492,5.14376599608083,"NVE:vatnLnr:26591",26591
"379","Tranetjørna",60.4697880409058,5.19725661533775,"NVE:vatnLnr:26579",26579
"380","Fjellvatnet",60.4622763494412,5.18636456097054,"NVE:vatnLnr:26587",26587
"381","Ingjerdsvatnet",60.4530242358712,5.18923425817324,"NVE:vatnLnr:26600",26600
"382","Gravdalsvatnet",60.3827732935773,5.26286745074231,"NVE:vatnLnr:26692",26692
"383","Liavatnet",60.3718920688098,5.25495465388489,"NVE:vatnLnr:26706",26706
"384","Tennebekktjørna",60.3647760308024,5.26179360524887,"NVE:vatnLnr:26728",26728
"385","Nesttunvatnet",60.3242876962713,5.35212868487296,"NVE:vatnLnr:66172",66172
"386","Grimevatnet",60.3433230193052,5.41424804906508,"NVE:vatnLnr:2058",2058
"387","Haukelandsvatnet",60.3656308796553,5.46424167838985,"NVE:vatnLnr:2075",2075
"388","Ulvenvatnet",60.1927226165544,5.44003750602526,"NVE:vatnLnr:26962",26962
"389","Hauglandsvatnet",60.2802126712366,5.4656234928342,"NVE:vatnLnr:26854",26854
"390","Erslandsvatnet",59.7667547826798,5.24638598157328,"NVE:vatnLnr:22267",22267
"391","Grutlevatnet",59.6831073555675,5.18980303560124,"NVE:vatnLnr:22303",22303
"392","Bruarvatnet",59.6385091395249,5.57731361489744,"NVE:vatnLnr:22359",22359
"393","Rødvatnet",59.5791582011651,5.42222285382009,"NVE:vatnLnr:22443",22443
"394","Nesavatnet",59.5554139313978,5.43512177587367,"NVE:vatnLnr:22482",22482
"395","Vigdarvatnet",59.5184488175717,5.382191203916,"NVE:vatnLnr:1476",1476
"396","Forevatnet",59.5280045093711,5.32119366450103,"NVE:vatnLnr:22539",22539
"397","Opstveitvatnet",59.8510939706851,6.00218488328054,"NVE:vatnLnr:1487",1487
"398","Vatsvatnet",59.5149522170542,5.71262326798759,"NVE:vatnLnr:2036",2036
"399","Lausnesvatnet",59.1817702258363,5.85665467517151,"NVE:vatnLnr:23032",23032
"400","Sævheimsvatnet",59.154004500428,5.79438740279252,"NVE:vatnLnr:23045",23045
"401","Sundmorkvatnet",59.0574662023401,6.34091635271519,"NVE:vatnLnr:25561",25561
"402","Haukalivatnet",58.9155521864829,6.1593497389251,"NVE:vatnLnr:1668",1668
"403","Fløysviktjørna",58.9151046638001,5.94500391964375,"NVE:vatnLnr:109967",109967
"404","Seldalsvatnet",58.8317702513449,5.98175160299729,"NVE:vatnLnr:1558",1558
"405","Eikelivatnet",58.9067739670181,5.94878380327079,"NVE:vatnLnr:19540",19540
"406","Suldalsvatnet",59.5789843215012,6.71264235787895,"NVE:vatnLnr:1864",1864
"407","Mosvatnet",58.956613804972,5.71214377263126,"NVE:vatnLnr:19340",19340
"408","Stora Stokkavatnet",58.9671492133369,5.67033446199573,"NVE:vatnLnr:1553",1553
"409","Breilandsvatnet",59.2454588476377,6.29401245056097,"NVE:vatnLnr:24908",24908
"410","Funningslandsvatnet",59.2919149276525,6.42325323633836,"NVE:vatnLnr:24650",24650
"411","Hegnavatnet",59.2853923710344,6.53113621804541,"NVE:vatnLnr:24716",24716
"412","Hålandsvatnet",58.9750146446015,5.63254748251666,"NVE:vatnLnr:1554",1554
"413","Harvalandsvatnet",58.832117346081,5.57960457974079,"NVE:vatnLnr:19747",19747
"414","Grunningen",58.8524479862,5.79250960267538,"NVE:vatnLnr:19705",19705
"415","Dybingen",58.8657021520518,5.80677163303543,"NVE:vatnLnr:19657",19657
"416","Bråsteinvatnet",58.8051521334421,5.7880369815357,"NVE:vatnLnr:19843",19843
"417","Svihusvatnet",58.8270550211762,5.95488708779437,"NVE:vatnLnr:1557",1557
"418","Stokkalandsvatnet",58.8216798236725,5.73130134143225,"NVE:vatnLnr:19777",19777
"419","Nåselvatnet",58.7064009647883,5.88180598957254,"NVE:vatnLnr:20284",20284
"420","Hellesvatnet",58.73067040796,5.96776004978541,"NVE:vatnLnr:20203",20203
"421","Dypingen",58.7386601560535,6.04268574429437,"NVE:vatnLnr:67649",67649
"422","Røyrvatnet",58.7103540468911,5.8631620240436,"NVE:vatnLnr:20263",20263
"423","Grøningen",64.1204845772085,12.8329169848411,"NVE:vatnLnr:1144",1144
"424","Bjåvatnet",58.5441914700091,5.75815357707218,"NVE:vatnLnr:20920",20920
"425","Søra Krogavatnet",58.4911152611615,5.85064394881537,"NVE:vatnLnr:21132",21132
"426","Nordra Krogavatnet",58.4953914511686,5.82278034735194,"NVE:vatnLnr:21095",21095
"427","Tjetlandsvatnet",58.7515647667014,5.98264119841125,"NVE:vatnLnr:20093",20093
"428","Kvitlavatnet",58.7998419054804,6.10282523402168,"NVE:vatnLnr:19904",19904
"429","Madlandsvatnet",58.7788662997711,6.07548991613208,"NVE:vatnLnr:1660",1660
"430","Edlandsvatnet",58.7606194382534,5.87302204427725,"NVE:vatnLnr:1546",1546
"431","Nordravatnet",58.7401972670835,5.89324258425713,"NVE:vatnLnr:20141",20141
"432","Øystravatnet",58.7343571013025,5.90327135321928,"NVE:vatnLnr:20172",20172
"433","Langavatnet",58.7378234268847,5.92335397482006,"NVE:vatnLnr:20131",20131
"434","Homslandsvatnet",58.7236778558707,5.88457811477992,"NVE:vatnLnr:20207",20207
"435","Frøylandsvatnet",58.7606389959394,5.68870479816487,"NVE:vatnLnr:1552",1552
"436","Smukkevatnet",58.7111842005653,5.65789588757101,"NVE:vatnLnr:20248",20248
"437","Kartavatnet",58.6290997055892,5.87064849001555,"NVE:vatnLnr:20631",20631
"438","Tjålandsvatnet",58.6746847454214,5.83524275929615,"NVE:vatnLnr:20439",20439
"439","Hålandsvatnet",58.746440368977,5.82147541541978,"NVE:vatnLnr:20094",20094
"440","Mosvatnet",58.7575869279555,5.77211081563026,"NVE:vatnLnr:20038",20038
"441","Taksdalsvatnet",58.7037221362393,5.80051058109415,"NVE:vatnLnr:20278",20278
"442","Grudavatnet",58.7993402054316,5.62147033729982,"NVE:vatnLnr:19867",19867
"443","Orrevatnet",58.7599202765958,5.54617295683875,"NVE:vatnLnr:1551",1551
"444","Ergavatnet",58.7367391667479,5.56785242869309,"NVE:vatnLnr:20096",20096
"445","Søylandsvatnet",58.6847497068291,5.60010401021405,"NVE:vatnLnr:20366",20366
"446","Hagavatnet",58.5972289848884,5.89416806903557,"NVE:vatnLnr:1543",1543
"447","Strandvatnet",58.5992778607975,5.8623771072523,"NVE:vatnLnr:20744",20744
"448","Trettesvatna",58.5848701398816,5.8137496880418,"NVE:vatnLnr:20788",20788
"449","Trettesvatna",58.582543577703,5.81946861265864,"NVE:vatnLnr:20804",20804
"450","Svåvatnet",58.3974970703605,6.08811124866892,"NVE:vatnLnr:21466",21466
"451","Sporavatnet",58.4976300637047,5.91752809528462,"NVE:vatnLnr:21109",21109
"452","Hellvigsvatnet",58.4898057776811,5.89503717117124,"NVE:vatnLnr:21128",21128
"453","Blåvatnet",58.5113972624213,5.89618054454195,"NVE:vatnLnr:21061",21061
"454","Fotlandsvatnet",58.4984671127318,6.01357974743774,"NVE:vatnLnr:21063",21063
"455","Eikesvatnet",58.5247198211633,5.99754460758606,"NVE:vatnLnr:20998",20998
"456","Øygreisvatnet",58.4898598426009,6.0639703778095,"NVE:vatnLnr:1536",1536
"457","Lysevatnet",58.4909448253971,5.96542804157488,"NVE:vatnLnr:21144",21144
"458","Slettebøvatnet",58.4630424116245,6.02380942085389,"NVE:vatnLnr:21224",21224
"459","Spjodevatnet",58.3986709244158,6.18006419505965,"NVE:vatnLnr:1538",1538
"460","Branndalsvatnet",58.3975586648921,6.11740935985972,"NVE:vatnLnr:21477",21477
"461","Kydlandsvatnet",58.4223468691137,6.13639065799312,"NVE:vatnLnr:1539",1539
"462","Oslandsvatnet",58.6488367426921,5.89610401763885,"NVE:vatnLnr:20546",20546
"463","Ytra Kydlandsvatnet",58.675056310669,5.98604283081615,"NVE:vatnLnr:20435",20435
"464","Holmavatnet",58.6739780388204,6.01477572833955,"NVE:vatnLnr:20458",20458
"465","Ytra Vinjavatnet",58.7345962094053,6.21023160334124,"NVE:vatnLnr:20176",20176
"466","Maudalsvatnet",58.7424925616161,6.27581916165425,"NVE:vatnLnr:1528",1528
"467","Austrumdalsvatnet",58.6925904544564,6.27671363136264,"NVE:vatnLnr:1527",1527
"468","Ørsdalsvatnet",58.6317752892467,6.24014252809567,"NVE:vatnLnr:1524",1524
"469","Barbuvatnet",58.727612351251,6.3993134475125,"NVE:vatnLnr:20239",20239
"470","Svartevatnet",58.7416933195524,6.3884985239358,"NVE:vatnLnr:20190",20190
"471","Hofreistæ",58.6807974893039,6.17263070217155,"NVE:vatnLnr:1526",1526
"472","Storavatnet",58.7087120837896,6.16161925166644,"NVE:vatnLnr:1523",1523
"473","Ognavatnet",58.5602811510151,5.95959590158632,"NVE:vatnLnr:20899",20899
"474","Søra Furevatnet",58.5575767852095,5.98602240210002,"NVE:vatnLnr:1533",1533
"475","Snøsvatnet",58.6683947610815,6.04412872648429,"NVE:vatnLnr:20481",20481
"476","Berse",58.5704636211447,6.08215979185711,"NVE:vatnLnr:20855",20855
"477","Saglandsvatnet",58.5468067527294,6.0702649767237,"NVE:vatnLnr:20926",20926
"478","Røyslandsvatnet",58.6523815068663,5.95994864730287,"NVE:vatnLnr:20545",20545
"479","Svelavatnet",58.6317926541732,6.09928464781885,"NVE:vatnLnr:1525",1525
"480","Selura",58.3092797454509,6.70844225437048,"NVE:vatnLnr:1390",1390
"481","Lundevatnet",58.3870150818797,6.58522917254471,"NVE:vatnLnr:1399",1399
"482","Nespervatn",58.6891330455423,6.64462845314456,"NVE:vatnLnr:1403",1403
"483","Lindvatnet",58.6346992456362,6.65451169013868,"NVE:vatnLnr:1422",1422
"484","Bjørnestadvatnet",58.6579391505964,6.5951769557246,"NVE:vatnLnr:1423",1423
"485","Sirdalsvatnet",58.5544587653541,6.69578764683754,"NVE:vatnLnr:1400",1400
"486","Langevann",58.2636307513045,6.77860905816279,"NVE:vatnLnr:142508",142508
"487","Hestesprangvannet",58.2772695952659,6.85385430145811,"NVE:vatnLnr:21822",21822
"488","Mundlauga",58.278242116398,6.83885902915436,"NVE:vatnLnr:21821",21821
"489","Brattevannet",58.2682858399577,6.78086171027496,"NVE:vatnLnr:21834",21834
"490","Holevatn",58.304482333482,6.85015897514795,"NVE:vatnLnr:21784",21784
"491","Ytre Lona",58.3019985298501,6.82604577724421,"NVE:vatnLnr:21740",21740
"492","Hellevatnet",58.225942367761,7.03337030842311,"NVE:vatnLnr:11295",11295
"493","Lelandsvatnet",58.2044065753433,7.29522812174348,"NVE:vatnLnr:1229",1229
"494","Grubbevatnet",58.15674103299,7.19050008672379,"NVE:vatnLnr:11496",11496
"495","Nedre Brådlandsvatnet",58.2385807275453,7.06445889374529,"NVE:vatnLnr:11260",11260
"496","Prestvatnet",58.1041912265464,6.70710931959045,"NVE:vatnLnr:21950",21950
"497","Nesheimvannet",58.0829910713931,6.68542510773815,"NVE:vatnLnr:21963",21963
"498","Egsåvatn",58.581388248133,7.55904165687081,"NVE:vatnLnr:10185",10185
"499",NA,NA,NA,NA,NA
"500","Eptevann",58.4236468868956,7.65909679736398,"NVE:vatnLnr:10793",10793
"501","Mannflåvatnet",58.3177575285899,7.52346647142311,"NVE:vatnLnr:1156",1156
"502","Eptevatnet",58.2506977700969,7.44739623371905,"NVE:vatnLnr:11240",11240
"503","Trælevatnet",58.2525002019088,7.62678023944408,"NVE:vatnLnr:11230",11230
"504","Djubeslandsvatnet",58.3007422145204,7.63899996172019,"NVE:vatnLnr:11125",11125
"505","Kvellandsvannet",58.335646971846,7.63604683568072,"NVE:vatnLnr:11042",11042
"506","Ramnåsvatnet",58.1798112947521,7.59144946851347,"NVE:vatnLnr:11448",11448
"507","Birkelandsvatnet",58.1633408813226,7.62450906840326,"NVE:vatnLnr:11498",11498
"508","Nomevatnet",58.1385946920875,7.57374283080649,"NVE:vatnLnr:11545",11545
"509","Aurebekkvatnet",58.0514534694245,7.52613921307451,"NVE:vatnLnr:11688",11688
"510","Svinstadvatnet",58.1413530701214,7.51404229994614,"NVE:vatnLnr:11558",11558
"511","Djubovatnet",58.0368467113378,7.56668527426322,"NVE:vatnLnr:1186",1186
"512","Furevatnet",58.119951625873,7.48206915235006,"NVE:vatnLnr:11604",11604
"513","Moslandsvatnet",58.0808144009437,7.46922961937961,"NVE:vatnLnr:11656",11656
"514","Eikelandsvatnet",58.1398643059154,7.48222025063666,"NVE:vatnLnr:11561",11561
"515","Gåsevatnet",58.1518789823912,7.51552704871968,"NVE:vatnLnr:11528",11528
"516","Upsåkervatnet",58.1062295252805,7.46369521279652,"NVE:vatnLnr:11624",11624
"517","Ljosevatnet",58.0984614833996,7.46321920416763,"NVE:vatnLnr:11633",11633
"518","Trånevannet",58.062590914846,7.66445119680831,"NVE:vatnLnr:11686",11686
"519","Kimestadvannet",58.1519342338303,7.72657758006122,"NVE:vatnLnr:11535",11535
"520","Sandvann",58.1621138101177,7.7186242824355,"NVE:vatnLnr:11512",11512
"521","Donevannet",58.0799112188504,7.90129336791568,"NVE:vatnLnr:11661",11661
"522","Rossevannet",58.1083025735428,7.89165660015054,"NVE:vatnLnr:2993",2993
"523","Farvatnet",58.1472974674125,7.86638738044083,"NVE:vatnLnr:11541",11541
"524","Hommevatnet",58.1793332472183,7.70565510101054,"NVE:vatnLnr:66388",66388
"525","Tronstadvann",58.1553706747326,7.7552108320082,"NVE:vatnLnr:1185",1185
"526","Repstadvannet",58.1111196503607,7.75076978358018,"NVE:vatnLnr:11609",11609
"527","Kleivsetvannet",58.1208135624577,7.66504148004304,"NVE:vatnLnr:11592",11592
"528","Mevann",58.1275715225451,7.74985649687133,"NVE:vatnLnr:158452",158452
"529","Birkelandsvatnet",58.1909901733721,7.75622624208053,"NVE:vatnLnr:11416",11416
"530","Trobbevatnet",58.1427399568875,7.79786379469328,"NVE:vatnLnr:11552",11552
"531","Hægelandsvannet",58.3832112497,7.73215609817371,"NVE:vatnLnr:10933",10933
"532","Sandtveitvannet",58.3720034794596,7.69905732833738,"NVE:vatnLnr:66548",66548
"533","Sandlandsvannet",58.3565066075654,7.69618659773328,"NVE:vatnLnr:10966",10966
"534","Sognevann",58.3186597299446,7.67566312559443,"NVE:vatnLnr:11078",11078
"535","Langen",62.823096544979,11.8785073505837,"NVE:vatnLnr:181",181
"536","Nesjøen",63.0315003324653,11.9910324824184,"NVE:vatnLnr:893",893
"537","Åbbårsjøen",62.7243016570069,11.8453417693651,"NVE:vatnLnr:35158",35158
"538","Skarvatnet",62.6971550944581,9.5504551797425,"NVE:vatnLnr:2105",2105
"539","Øyangsvatnet",63.4693156091186,9.67097810899798,"NVE:vatnLnr:977",977
"540","Uggdalsvatnet",63.9587960820909,10.4098959704319,"NVE:vatnLnr:36733",36733
"541","Skjerivatnet",63.9660556239475,10.5547745469598,"NVE:vatnLnr:36727",36727
"542","Haravatnet",63.9850105770075,10.5952549056365,"NVE:vatnLnr:36712",36712
"543","Husåsvatnet",63.0251191207373,9.44631139665631,"NVE:vatnLnr:38025",38025
"544","Ytstetjønna",62.537337158583,7.26292070644167,"NVE:vatnLnr:31366",31366
"545","Fyllingsvatnet",62.5274883876659,6.68245568277479,"NVE:vatnLnr:1983",1983
"546","Årsetvatnet",62.4063074708416,6.82033159810929,"NVE:vatnLnr:31531",31531
"547","Hjørungdalsvatnet",62.3371508992039,6.06009537319299,"NVE:vatnLnr:30922",30922
"548","Gusdalsvatnet",62.014705381338,5.56780897135493,"NVE:vatnLnr:31078",31078
"549","Sætrevatnet",62.0227288387347,5.65026234473491,"NVE:vatnLnr:31067",31067
"550","Skorgevatnet",61.9870456216809,5.46236931372096,"NVE:vatnLnr:1926",1926
"551","Vassdalsvatnet",61.9666538167668,5.47992096049924,"NVE:vatnLnr:27897",27897
"552","Navevatnet",61.9576175185644,5.48815195146242,"NVE:vatnLnr:27923",27923
"553","Nesvatnet",61.5985550835764,5.98539868882014,"NVE:vatnLnr:28303",28303
"554","Einevollsvatnet",61.4810200636541,5.58262890432689,"NVE:vatnLnr:28354",28354
"555","Storevatnet",61.0838057779295,4.85344829262587,"NVE:vatnLnr:28876",28876
"556","Skorsetvatnet",60.7336104626538,6.53714690182908,"NVE:vatnLnr:27260",27260
"557","Torevatnet",60.6707472330696,5.2204768622539,"NVE:vatnLnr:176528",176528
"558","Nesvatnet",60.6320766692678,5.05783305195853,"NVE:vatnLnr:26358",26358
"559","Sagavatnet",60.3508111377669,5.63616984620923,"NVE:vatnLnr:26764",26764
"560","Øvredalsvatnet",60.2783786024791,5.5517640766763,"NVE:vatnLnr:26880",26880
"561","Nordbustadvatnet",59.9585937961407,5.54439649695819,"NVE:vatnLnr:21999",21999
"562","Åvendalsvatnet",58.3826670574536,6.13510355445462,"NVE:vatnLnr:21520",21520
"563","Gompevatn",58.3073457591675,6.7490985038909,"NVE:vatnLnr:1398",1398
"564","Store Minnesjøen",59.2298153397991,9.14107594042489,"NVE:vatnLnr:14463",14463
"565","Øvre Stavsjø",59.2235521061289,9.26533916293686,"NVE:vatnLnr:6577",6577
"566","Hullvann",58.9346765398505,9.39467137336266,"NVE:vatnLnr:1255",1255
"567","Krokvann",58.8113297769637,9.21866694478298,"NVE:vatnLnr:8836",8836
"568","Stølevann",58.8470763414471,9.21619601500632,"NVE:vatnLnr:8603",8603
"569","Tveitvatnet",59.1283921242658,9.07746037966742,"NVE:vatnLnr:14839",14839
"570","Hoseidvatnet",59.0152974423677,9.22158309797899,"NVE:vatnLnr:1241",1241
"571","Øksne",59.5983678089753,9.9193268324587,"NVE:vatnLnr:583",583
"572","Øyungen",61.22213583606,10.939639457923,"NVE:vatnLnr:32937",32937
"573","Langevatnet",60.2704535750597,9.82784059023746,"NVE:vatnLnr:7364",7364
"574","Torevatnet",60.2397989015325,9.87731469163709,"NVE:vatnLnr:603",603
"575","Langevatnet",60.2166877109357,9.81193669629168,"NVE:vatnLnr:7382",7382
"576",NA,NA,NA,NA,NA
"577","Trevatna",60.6482867467454,10.4352143931956,"NVE:vatnLnr:606",606
"578","Gjerdsjøen",60.5418889350462,10.4159305535375,"NVE:vatnLnr:4648",4648
"579","Østre Bjonevatnet",60.5096387862335,10.2161685735731,"NVE:vatnLnr:605",605
"580","Elgsjøen",60.2992932195596,10.6473105648661,"NVE:vatnLnr:4876",4876
"581","Grøa",60.3357258306839,10.7197843035284,"NVE:vatnLnr:186",186
"582","Einavatnet",60.5742337533692,10.626872300126,"NVE:vatnLnr:143",143
"583","Nevelvatnet",61.1965275368361,10.6136684232698,"NVE:vatnLnr:32981",32981
"584","Svarttjønnet",61.5387376717467,10.2936418727482,"NVE:vatnLnr:32488",32488
"585","Heimtjønne",61.7561316522876,9.61007109853124,"NVE:vatnLnr:32342",32342
"586","Stor-Lusa",61.9014415596547,8.61829145350535,"NVE:vatnLnr:30254",30254
"587","Savalen",62.2606384008009,10.4889340652569,"NVE:vatnLnr:170",170
"588","Vesle Follandstjønna",62.0424699259917,10.2991293141883,"NVE:vatnLnr:35935",35935
"589","Store Follandstjønna",62.0369526085113,10.3137072866179,"NVE:vatnLnr:35937",35937
"590","Klettjønna",61.9972350403848,10.3100665725654,"NVE:vatnLnr:32117",32117
"591","Breisjøen",61.9709869107257,10.2304292917048,"NVE:vatnLnr:271614",271614
"592","Veksen",61.5671866765116,11.3558020879767,"NVE:vatnLnr:284",284
"593","Nordre Valsjøen",61.5905490208506,11.3013760603317,"NVE:vatnLnr:33431",33431
"594","Søndre Valsjøen",61.578995356093,11.2908110238246,"NVE:vatnLnr:33436",33436
"595","Østersjøen",61.1149803361391,11.4524163613099,"NVE:vatnLnr:33675",33675
"596","Nordre Fløgen",60.8037014857742,12.0355363870464,"NVE:vatnLnr:3674",3674
"597","Skasen",60.3896460300065,12.3192094859273,"NVE:vatnLnr:124",124
"598","Vesle Ossjøen",61.2253405822397,11.8492301949131,"NVE:vatnLnr:162",162
"599","Røytjenn",59.8722817036492,11.6233343399751,"NVE:vatnLnr:3166",3166
"600","Hølvannet",59.7770056706432,11.9086442382319,"NVE:vatnLnr:3221",3221
"601","Lolandsvannet",58.2789374383219,7.89522889220926,"NVE:vatnLnr:11184",11184
"602","Stølsvannet",58.2672441743187,7.85064824567566,"NVE:vatnLnr:11214",11214
"603","Engelsvann",58.2617135705622,7.88418533085057,"NVE:vatnLnr:11227",11227
"604","Greibeslandsvannet",58.2706970073671,7.70886102092897,"NVE:vatnLnr:11208",11208
"605","Homevann",58.269325965565,7.75916194245206,"NVE:vatnLnr:11209",11209
"606","Hægelandsvann",58.2640480535105,7.77838027476313,"NVE:vatnLnr:11220",11220
"607","Fånefjorden",58.753899502924,7.80186609728981,"NVE:vatnLnr:1063",1063
"608","Kosvatnet",58.4876095367901,7.57375692415208,"NVE:vatnLnr:66389",66389
"609","Bjørndalsvatn",58.5049531023049,7.55624220206396,"NVE:vatnLnr:1157",1157
"610","Herefossfjorden",58.4979422319439,8.33744669769427,"NVE:vatnLnr:1318",1318
"611","Berse",58.3232473841758,8.22347869543043,"NVE:vatnLnr:11075",11075
"612","Valetjønn",58.3198930909186,8.23696482086679,"NVE:vatnLnr:11091",11091
"613","Bjorvann",58.2862850173056,8.14689351225378,"NVE:vatnLnr:11173",11173
"614","Studevannet",58.1980968761338,8.18582281173096,"NVE:vatnLnr:11410",11410
"615","Gladstadvannet",58.2352727940051,8.24852475372835,"NVE:vatnLnr:11305",11305
"616","Steinsvannet",58.2370443183081,8.21717528857124,"NVE:vatnLnr:11304",11304
"617","Austre Grimevannet",58.300087550408,8.37669085534565,"NVE:vatnLnr:1339",1339
"618","Snøløsvannet",58.4764412670412,8.46480096836576,"NVE:vatnLnr:10651",10651
"619","Smedvann",58.4620210179335,8.49081772409061,"NVE:vatnLnr:10724",10724
"620","Vigelandsvannet",58.4510356928786,8.51717833857878,"NVE:vatnLnr:1294",1294
"621","Hemningtveitvann",58.4788715419805,8.49316076099255,"NVE:vatnLnr:10664",10664
"622","Gangvann",58.4861799590173,8.51364919429546,"NVE:vatnLnr:10636",10636
"623","Hunsdalsvann",58.466524245946,8.46950317518879,"NVE:vatnLnr:10711",10711
"624","Landvikvannet",58.3253069808737,8.50873762234112,"NVE:vatnLnr:1315",1315
"625","Temse",58.3834388489776,8.63680886804758,"NVE:vatnLnr:10951",10951
"626","Krakstadvannet",58.5064859424563,8.74718295274883,"NVE:vatnLnr:10565",10565
"627","Longumvannet",58.4926015910767,8.75795606730924,"NVE:vatnLnr:10538",10538
"628","Risetjern",58.466373150247,8.64368587757853,"NVE:vatnLnr:10721",10721
"629","Nordtjerna",58.4418869247634,8.65471710559772,"NVE:vatnLnr:10802",10802
"630","Steinsvatn",58.7415075857767,8.60735599825285,"NVE:vatnLnr:9278",9278
"631","Ljosvatn",58.7781953018932,8.57085196063405,"NVE:vatnLnr:9071",9071
"632","Sandvatn",58.795924092353,8.59362272523999,"NVE:vatnLnr:8941",8941
"633","Mjåvatn",58.7683139151152,8.59913398638508,"NVE:vatnLnr:9131",9131
"634","Stavvatn",58.7566370336421,8.60345227864774,"NVE:vatnLnr:9169",9169
"635","Vikvatn",58.74936565141,8.57523480508239,"NVE:vatnLnr:9204",9204
"636","Bjellandsvannet",58.655626179619,8.9985982852263,"NVE:vatnLnr:9771",9771
"637","Aklandstjenna",58.724775292118,9.03490946198523,"NVE:vatnLnr:9375",9375
"638","Skarvann",58.7727044212732,9.22675967363004,"NVE:vatnLnr:1261",1261
"639","Molandsvann",58.7661195899374,9.04065889230738,"NVE:vatnLnr:9055",9055
"640","Breidungen",58.7640278202512,9.14011777650376,"NVE:vatnLnr:9042",9042
"641","Tjenndalstjenna",58.725961880628,9.19617075405245,"NVE:vatnLnr:9384",9384
"642","Fievannet",58.6779312635894,9.1992324297663,"NVE:vatnLnr:9639",9639
"643","Selåsvann",58.6905528050164,8.73484425502457,"NVE:vatnLnr:9566",9566
"644","Vegår",58.792161593579,8.781260856072,"NVE:vatnLnr:1258",1258
"645","Hellersvatnet",58.7724650782432,8.6525234384983,"NVE:vatnLnr:9084",9084
"646","Holmvann",58.8338971156407,8.93768011459341,"NVE:vatnLnr:8699",8699
"647","Simonstadvannet",58.7737224849,8.97592656026979,"NVE:vatnLnr:9096",9096
"648","Bjørnåsvannet",58.7964188375217,8.96989143408969,"NVE:vatnLnr:8936",8936
"649","Skorstølvatnet",58.7998714816627,9.04033863935092,"NVE:vatnLnr:8905",8905
"650","Midtvatnet",58.8084115299634,9.09930638593283,"NVE:vatnLnr:1263",1263
"651","Vasstøvannet",58.7891830350406,9.10399836468963,"NVE:vatnLnr:1262",1262
"652","Bandak",59.4095244558532,8.23705290549103,"NVE:vatnLnr:22",22
"653","Seljordsvatn",59.4491170467149,8.73824256312841,"NVE:vatnLnr:11",11
"654","Elgsjø",59.5871146751591,9.36257624459694,"NVE:vatnLnr:6264",6264
"655","Heddalsvatnet",59.5141105131502,9.28769521448564,"NVE:vatnLnr:1",1
"656","Hauglandstjørna",59.2662972145122,9.10957297413639,"NVE:vatnLnr:14374",14374
"657","Tyrivatn",59.262245761394,9.13943357986294,"NVE:vatnLnr:14381",14381
"658","Flåvatn",59.3078264216515,8.81572999468267,"NVE:vatnLnr:7",7
"659","Flåte",59.0622203383305,9.4614328125135,"NVE:vatnLnr:110",110
"660","Kallestadvannet",59.0852176569774,9.35643347458892,"NVE:vatnLnr:6676",6676
"661","Gislesjøen",59.0999845214402,9.39965911885679,"NVE:vatnLnr:6671",6671
"662","Hjellevannet",59.1994818079982,9.59860193623683,"NVE:vatnLnr:6592",6592
"663","Siljantjenn",59.1150221728748,9.50733268643561,"NVE:vatnLnr:6656",6656
"664","Hellestveitvann",59.0874750597057,9.51551842930771,"NVE:vatnLnr:6677",6677
"665","Vestre Engvann",58.9768389447263,9.49565688246207,"NVE:vatnLnr:7799",7799
"666","Østre Engvann",58.9851725383676,9.53029525413334,"NVE:vatnLnr:7740",7740
"667","Bakkevannet",58.9575760408725,9.43660682956551,"NVE:vatnLnr:7904",7904
"668","Barlindtjenn",58.8630201167247,9.27329698985074,"NVE:vatnLnr:80987",80987
"669","Frøviktjenn",58.862308283385,9.28844648471448,"NVE:vatnLnr:31084",31084
"670","Leivann",58.7846644413744,9.31273250040861,"NVE:vatnLnr:1260",1260
"671","Farsjø",58.9488732241564,9.32378462557518,"NVE:vatnLnr:7912",7912
"672","Eidsvann",58.8156843173048,9.31532175225062,"NVE:vatnLnr:8805",8805
"673","Lindheimsvann",58.8655344837308,9.25890449897953,"NVE:vatnLnr:65889",65889
"674","Fossvann",58.855412522602,9.23824883419852,"NVE:vatnLnr:8574",8574
"675","Tveitereidvann",58.9158257704657,9.33212405528499,"NVE:vatnLnr:8159",8159
"676","Farris",59.1259184195905,9.9447113358722,"NVE:vatnLnr:429",429
"677","Tverrfjorden",59.0439969586825,9.90460383609841,"NVE:vatnLnr:433",433
"678","Strengsdalsvannet",59.1905634048769,10.415249770069,"NVE:vatnLnr:5885",5885
